episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
1605,1,SUCCESS,0.28,0.95,1,54,"Go out the door on the left, and turn left to go toward the bar. Go up the first set of stairs to your left."
744,1,SUCCESS,0.27,0.969,1,59,"Leave the bedroom, turn left, walk through the entryway, turn right, walk through the kitchen, then wait in front of the bathroom."
423,1,SUCCESS,0.27,0.944,1,58,Turn left and walk across the hallway. Turn left again and walk across this hallway and wait by the bathtub.
527,1,SUCCESS,0.27,0.931,1,37,Turn and follow the path of the rugs laid out on the floor past the bathroom. Your destination is a room with a bed that has a large wooden trunk at the end of it.
957,1,SUCCESS,0.26,0.402,1,98,Go straight through the kitchen then turn right and head down the hall then turn right and head all the way down into the bedroom. Wait at the entrance.
1016,1,SUCCESS,0.26,0.967,1,49,"face the fridge, turn left, walk straight past stove and sink,turn left in first doorway, turn right and walk through door, stop in front of the doorway to the closet on your left."
897,1,SUCCESS,0.26,0.942,1,91,"Go along the table, go left into the living room, go passed the stairs to your left and passed the mirror to your right, go to the right of the top of the stairs and through the archway, turn right into the double glass doors and stop."
198,1,SUCCESS,0.26,0.889,1,377,Go down the stairs. On the far wall at the bottom of the stairs there are two doors. Enter the door on the right into the bathroom and stop in the doorway.
1477,1,SUCCESS,0.25,0.921,1,54,"With the window behind you, walk straight past the table and kitchen area and through the doorway.  Keep going until you get to a separate sitting room on the left with blue walls and white couches.  Walk into the room and stop once you step on the carpet."
1599,1,SUCCESS,0.25,0.943,1,42,Go up the stairs and stop at the top in front of a mirror.
1293,1,SUCCESS,0.25,0.952,1,61,Go left past the chairs and up all the stairs. Stay in doorway of first room.
263,1,SUCCESS,0.25,0.94,1,68,Walk around the right side of the bed and leave the bedroom. Make a right and walk down the hallway until you get to the second window then turn left and wait in the bathroom.
725,1,SUCCESS,0.25,0.975,1,36,Walk straight to the left and walk down the stairs. Wait at the bottom of the stairs.
1039,1,SUCCESS,0.24,0.963,1,51,Go past the couch towards the kitchen area. Go between the kitchen and dining room table through the door way in the center. Turn right into the bedroom. Stop in front of the closet.
1200,1,SUCCESS,0.24,0.975,1,35,Walk straight past the bar through the doorway. Turn right at the picture and enter the bedroom. Stop and wait by the closet.
979,1,SUCCESS,0.24,0.95,1,39,"walk away from fireplace, through the doorway on the left side of the bed, continue straight, turn left through doorway to bathroom and stop."
980,1,SUCCESS,0.24,0.95,1,39,"Walk out of the room with the bed on your right. Go through the doorway on your left, entering the bathroom."
981,1,SUCCESS,0.24,0.95,1,38,Exit bedroom through arch doorway.  Enter the room to the left.  Wait by door.
1030,1,SUCCESS,0.24,0.864,1,37,"Walk down stairs.  Once you reach the bottom, turn hard left.  Enter the room straight ahead.  Wait here."
1061,1,SUCCESS,0.24,0.933,1,46,Turn to your right and walk down the hallway past the piano to the end. Turn left when you reach the dresser drawers and stop in the doorway.
727,1,SUCCESS,0.23,0.947,1,41,Go up the stairs on the left and and continue to the doorway on the right. Enter in to the room and stop.
1017,1,SUCCESS,0.22,0.971,1,44,Go straight past the oven. Turn left and enter the doorway. Go into the doorway to the right of the painting and wait.
1278,1,SUCCESS,0.22,0.941,1,52,Exit the room. Go forward and enter the room with a dog statue on the floor. Turn left and exit the room. Go forward till the rail of the stair. Enter the room on the left and stop. Wait there.
1829,1,SUCCESS,0.22,0.929,1,47,"Leave the bathroom, and the bedroom. Enter the bedroom on the far left in the hall. Stop in the doorway."
1213,1,SUCCESS,0.22,0.96,1,52,"Exit the room, walk pass the stairs and through the doorway on the left. Wait next to the chair on the left."
719,1,SUCCESS,0.22,0.967,1,41,Leave the bathroom and turn right.  Walk straight until you enter the kitchen area and stop in front of the island counter.
799,1,SUCCESS,0.22,0.925,1,49,turn around and walk down the hall. Then go halfway up the stairs and stand next to the second glass rose picture.
177,1,SUCCESS,0.22,0.951,1,53,With the bench on your left walk forward in the hall and take a right into the kitchen area and take a left into the bathroom and a right into the work out room stopping in front of the door on your right.
1431,1,SUCCESS,0.21,0.953,1,58,"Leave the room, and take a left. Go into the sitting room through the door on the right. take a right into the room with the statue, and the model house. Stop once you enter the room."
1737,1,SUCCESS,0.21,0.96,1,58,Go around the table turn right and exit the kitchen. Turn left and go up two steps of the stairs.
1096,1,SUCCESS,0.21,0.955,1,58,Turn around and walk straight forward down the hallway all the way to the other end. Once you reach the end turn left and stop in the doorway.
37,1,SUCCESS,0.21,0.97,1,45,"Turn right and walk straight until you are standing in a bedroom door, then stop."
38,1,SUCCESS,0.21,0.97,1,45,Go straight past the bed and into the hallway. Enter the bedroom straight ahead and wait there.
559,1,SUCCESS,0.21,0.995,1,49,Walk straight out the door in front of you and follow the red carpet. Keep going through the room with the ropes and stop when you enter the next room with ropes.
560,1,SUCCESS,0.21,0.995,1,49,"walk straight through the double wood doors, follow the red carpet straight to the next doorway and stop where the carpet splits off."
240,1,SUCCESS,0.2,0.887,1,62,Walk down the hallway and past the end table. Walk straight across the hallway past the pots. Walk straight and stop next to the end table.
129,1,SUCCESS,0.2,0.447,1,83,"Go into the bedroom to the right of the sink.  Turn left, and walk forward and stand in front of the railing about halfway between the two upstairs rooms."
1218,1,SUCCESS,0.19,0.886,1,70,"Walk forward through the doorway, turn right, walk to the next doorway and wait."
970,1,SUCCESS,0.19,0.948,1,46,"Walk past the long rectangular dining table to the left, then turn left. Wait under the stairs."
106,1,SUCCESS,0.19,0.941,1,73,"Exit the closet, turn right and Exit the bedroom, turn right,  go straight to the end of the bed, turn right, stop outside the bathroom door."
256,1,SUCCESS,0.19,0.94,1,29,Leave the bedroom and take a right. Enter the bedroom at the end of the hall and stop in the doorway.
258,1,SUCCESS,0.19,0.94,1,29,Go out of the bedroom into the hall  Go to the bedroom door to the right  Face the bed.
132,1,SUCCESS,0.19,0.933,1,47,Going down the stairs take a right and go down the next set of stairs and at the bottom of the stairs take a left into the dining room stopping just inside the doorway.
772,1,SUCCESS,0.19,0.96,1,25,Walk straight on the light colored tiles past the wooden column.  Stop when you are in front of double doors with black urns on either side.
1234,1,SUCCESS,0.18,0.969,1,58,"With the fireplace to your right, walk straight past the big potted plant and up the stairs.  Stop at the very top of the stairs."
1236,1,SUCCESS,0.18,0.969,1,58,Go straight up the stairs. Wait at the top.
1762,1,SUCCESS,0.18,0.94,1,36,Walk up the stairs and turn left at the plant. Walk forward wait at the bedroom with rug that has squares on it.
1630,1,SUCCESS,0.18,0.917,1,47,Go down the staircase and at the bottom stop.
1631,1,SUCCESS,0.18,0.917,1,47,Go down the stairs and stop.
760,1,SUCCESS,0.18,0.514,1,101,Go up four stairs. Go to the sunset painting. Go to the marble table. Go to the oven. Go to the dining room table.
346,1,SUCCESS,0.18,0.616,1,65,"Walk up the stairs, turn left and walk straight towards the windows right after the living room furniture, stop right in front of windows."
1143,1,SUCCESS,0.17,0.948,1,73,"Enter the bedroom, and then exit on the far side of the bedroom. Walk across the hall and enter the adjacent bedroom."
583,1,SUCCESS,0.17,0.689,1,61,Go through the room past the counter and the pool. Stop at the other end before the beaded doorway.
1521,1,SUCCESS,0.16,0.962,1,37,"Leave the bedroom, and go straight ahead. Enter the bedroom straight ahead. Stop once you enter the bedroom."
1415,1,SUCCESS,0.16,0.909,1,58,Turn to face inner wall. Leave room by middle archway.  Take slight right toward hall with round design on brick floor. Walk forward to staircase. Stop on second stair.
1725,1,SUCCESS,0.16,0.921,1,62,Go down the hall on the left and into the living room. Go through the door on the right until you reach the treadmill.
495,1,SUCCESS,0.16,0.0,1,367,"Walk through the archway to the left of the mirror. Wait at the other end of the bedroom, inside the en suite bathroom."
806,1,SUCCESS,0.16,0.969,1,47,Exit the closet into the hall way. Enter the doorway to the nearest left. Enter the bedroom. Wait there.
692,1,SUCCESS,0.16,0.946,1,55,"Walk up the stairs, take a left and continue up the stairs, then head straight up the radiator, enter the door on the left and stand near the table."
345,1,SUCCESS,0.16,0.936,1,34,Walk on the pink carpet past the marble bust and stop in the doorway to the next room.
1775,1,SUCCESS,0.15,0.932,1,51,Exit the closet. Turn right. Go straight and then when you get to the double doors turn right. Wait near the sink.
1248,1,SUCCESS,0.15,0.947,1,44,Go forward past the bed and the stairs. Stop in the doorway straight ahead.
1277,1,SUCCESS,0.15,0.937,1,51,"Turn left and go straight to exit the closet and keep going into the bedroom. Once in the bedroom, turn left and walk out into the hallway. Turn into the last door on your left and stop when you enter the bedroom."
1757,1,SUCCESS,0.15,0.935,1,87,Go straight pas the couches and the fireplace on the right. Go through the double doors. Turn right and pass the couches. Go into the room on the right. Wait near the round table and chairs with the white flower in the table.
1812,1,SUCCESS,0.15,0.882,1,349,Turn around and head down the stairs.  Then walk to the open white door and stand in the doorway. Wait by the sink.
1817,1,SUCCESS,0.14,0.981,1,24,"From the starting position go straight down the hallway, passing the first door. Stop when there is a sink to the right, before entering the next room with the barbecue grill."
1461,1,SUCCESS,0.13,0.946,1,42,"Go up the stairs, stop at the fifth step to the top."
